sentence,clean_text,sentimen,label_sentimen
"Untk tmpt klo msih untuk skdr mkn sh ok lh, tpi klo utk nongkrong lma2 itu kurang nyaman aja sh posisi nya.","untk tmpt klo msih skdr mkn sh ok lh, tpi klo utk nongkrong lma2 nyaman aja sh posisi nya.",0.296,1
"tempat cozy buat break makan siang,makan di pagi buta,cuma untuk layanan sanitasi/ toiletnya kurang banget soalnya sempit.","cozy break makan siang,makan pagi buta,cuma layanan sanitasi/ toiletnya banget sempit.",0.0,0
Varian terbaru dari mc’D ini selalu bikin nagih hingga bikin pembeli nya selalu mau untuk membeli. Tapi terahir sy makan FriedFrice bolognese itu kayaknya agak kurang... asam asam gimana gt.,varian terbaru mc’d bikin nagih bikin pembeli nya membeli. terahir sy makan friedfrice bolognese kayaknya kurang... asam asam gimana gt.,0.2732,1
"Mungkin tadi lagi rame ya, gue pesen bigmac dikasih mcspicy wkwkwkw. Overall sih bagus tempatnya bersih pelanannya cepat.","rame ya, gue pesen bigmac dikasih mcspicy wkwkwkw. overall sih bagus tempatnya bersih pelanannya cepat.",0.0,0
Tempatnya ramai banyak pengunjung tapi alat pengering tangan harus di perhatiakn dan kalau rusak cepat di ganti jangan di diamkan saja,tempatnya ramai pengunjung alat pengering tangan perhatiakn rusak cepat ganti diamkan,0.0,0
Posisi strategis 24 jam selalu ramai. Ngerasa agak sempit sekarang ruangan mcD.,posisi strategis 24 jam ramai. ngerasa sempit ruangan mcd.,0.0,0
Semua menu standard Mc D pasti enak..didukung lokasi strategis..tempat makan luas outdoor indoornya..ada bangku diluar nongkrong jadi tambah seru.,menu standard mc d enak..didukung lokasi strategis..tempat makan luas outdoor indoornya..ada bangku diluar nongkrong seru.,0.0,0
Tempatnya udh bagus sekarang. Ada McCafe nya..tpi tolong diperluas untuk pembayaran melalui mesin...karena sempit dan memakan waktu yg cukup lama.,tempatnya udh bagus sekarang. mccafe nya..tpi tolong diperluas pembayaran mesin...karena sempit memakan yg lama.,0.0,0
"Asik buat nongkrong sendirian ramean bareng pacar keluarga selingkuhan.. Mantan pacar, mantan pacarnya teman, teman yg gak punya pacar. Mantan sahabat dsb...","asik nongkrong ramean bareng pacar keluarga selingkuhan.. mantan pacar, mantan pacarnya teman, teman yg gak pacar. mantan sahabat dsb...",0.0,0
Ngga ada beda sama McD pada umumnya.. biasa lah buat anak aja klo ke fast food..,ngga beda mcd umumnya.. anak aja klo fast food..,0.0,0
Tempat yang Cocok utk Oleh Raga.,cocok utk raga.,0.0,0
Dari tempat berada di hook jalan besar. Jd agak macet biasanya jika ingin kesini. Untuk tempat ga gitu bsr. Dri makanan dan service selayaknya Mcdonald pada umumnya,hook jalan besar. jd macet kesini. ga gitu bsr. dri makanan service selayaknya mcdonald,0.0,0
Oke. Ngantrinya mesti diperhatiin. Krn ga dikasih tempat khusus. Jd umpel2an di depan tempat pengambilan makanan . Hiks.,oke. ngantrinya mesti diperhatiin. krn ga dikasih khusus. jd umpel2an pengambilan makanan . hiks.,0.0,0
"Tempat yang strategis,ada tempat main anak dan bisa untuk acara pesta sikecil pas ngerayain ultah.","strategis,ada main anak acara pesta sikecil pas ngerayain ultah.",0.0,0
tempat nongkrong asik nih... bareng temen pacar atau keluarga... sekalian makan atau sekedar ngemil aja boleh jg...,nongkrong asik nih... bareng temen pacar keluarga... makan sekedar ngemil aja jg...,0.0,0
Tempat transit untuk sholat meski ada kekurangan yaitu lokasi musholla dekat lubang pembuangan sampah,transit sholat kekurangan lokasi musholla lubang pembuangan sampah,0.0,0
"Serius, crowded banget kalo friday night. Gak Kebayang kalo saturday night. Hygiene nya agak bermasalah. Espeçially about the toilets","serius, crowded banget kalo friday night. gak kebayang kalo saturday night. hygiene nya bermasalah. espeçially about the toilets",0.0,0
Crowded as it is very popular place around here. Pizza pie is not a recommended seasonal menu. Oreo Mcflurry still the best ice cream in fastfood chain.,crowded as it is very popular place around here. pizza pie is not a recommended seasonal menu. oreo mcflurry still the best ice cream in fastfood chain.,0.7718,1
Tempatnya bersih&nyaman..penyajian nya jg cepat.,tempatnya bersih&nyaman..penyajian nya jg cepat.,0.0,0
"Pelayanan Drive Thru , cepat dan ramah","pelayanan drive thru , cepat ramah",0.0,0
"Di sini parkirannya sempit, kalo mau drive thru harus langsung pergi, ga bisa makan di parkiran","parkirannya sempit, kalo drive thru langsung pergi, ga makan parkiran",0.0,0
Tempatnya nyaman ada menu lainnya juga Kopi dan cake,tempatnya nyaman menu kopi cake,0.0,0
Walaupun tempatnya agak kecil tapi enak banget buat hangout sama temen sambil makan french fries,tempatnya enak banget hangout temen makan french fries,0.0,0
Suka ke. Mc D selain es krim.. Pasti Ada musolanya yg bersih..mau berlama nongki.. Gak resah or repot,suka ke. mc d es krim.. musolanya yg bersih..mau berlama nongki.. gak resah or repot,0.0,0
mungkin lebih teduh dan nyaman jika bagian outdoor sebelah kiri dari pintu masuk utamanya ditambah sedikit kanopi,teduh nyaman outdoor sebelah kiri pintu masuk utamanya ditambah kanopi,0.0,0
"strategis, lumayan gede tempatnya, suka macet diperempatan, bisa drive thru, seperti mcd pada umumnya","strategis, lumayan gede tempatnya, suka macet diperempatan, drive thru, mcd",0.0,0
Kalian bisa pesen bagian ayam yg kalian mau. Klo di blng g ada. Blng aja saya mau nunggu sampe ada:),pesen ayam yg mau. klo blng g ada. blng aja nunggu sampe ada:),0.0,0
Maybe they could add 2nd floor to fit all customers be seated. Crowdy yet they can keep up with all order with staff's fast service.,maybe they could add 2nd floor to fit all customers be seated. crowdy yet they can keep up with all order with staff's fast service.,0.3612,1
"tempatnya nyaman, sejuk untuk makan sambil diskusi. tapi untuk jln drive truenya terlalu sempit...","tempatnya nyaman, sejuk makan diskusi. jln drive truenya sempit...",0.0,0
"Lumayan nyaman, hanya saja tempat untuk bermain anak-anak berdekatan dengan smoking area","lumayan nyaman, bermain anak-anak berdekatan smoking area",0.0,0
Tempatnya 24 Jam buka tp yang ga enak itu harus ngantri Pesan dan ngantri Makan hahaha,tempatnya 24 jam buka tp ga enak ngantri pesan ngantri makan hahaha,0.5574,1
Strategis. Jangan kaget kalau ramai 😊 …,strategis. kaget ramai 😊 …,0.0,0
"Nikmati ngobrol sepuasnya, karna buka 24 jam.. Dengan suasana lumayan nyaman.","nikmati ngobrol sepuasnya, karna buka 24 jam.. suasana lumayan nyaman.",0.0,0
Tempat asik buat nongkrong dan kumpul bareng teman.. Pelayanan juga bagus,asik nongkrong kumpul bareng teman.. pelayanan bagus,0.0,0
Tastefull but very crowded at night,tastefull but very crowded at night,0.0,0
Tempat parkirnya sempit. Selalu ramai hampir tiap hari,parkirnya sempit. ramai,0.0,0
"Menu mungkin sama tapi yg buat nyaman tempat telah diubah, membuat pengunjung nyaman","menu yg nyaman diubah, pengunjung nyaman",0.0,0
Pesanan makan nunggunya lama .parkir luas restoran nyaman buat nyantai.,pesanan makan nunggunya .parkir luas restoran nyaman nyantai.,0.0,0
Tempat ini rekomen untuk berkumpul dengan keluarga dan teman2 untuk menikmati hidangan cepat saji,rekomen berkumpul keluarga teman2 menikmati hidangan cepat saji,0.0,0
"Fast food pertama di seputaran buaran, tempatnya enak untuk kumpul dengan teman atau keluarga sambil menikmati burgernya...","fast food seputaran buaran, tempatnya enak kumpul teman keluarga menikmati burgernya...",0.0,0
Anda bisa pesan makanan cepat saji yg enak sesuai selera,pesan makanan cepat saji yg enak sesuai selera,0.0,0
Open 24/7 good for quick eat and drivethrough. Located on the corner of the street. Easily visible and easy access,open 24/7 good for quick eat and drivethrough. located on the corner of the street. easily visible and easy access,0.802,1
"Tempatnya cozy, pinggir jalan raya akses jadi mudah","tempatnya cozy, pinggir jalan raya akses mudah",0.0,0
Strategi..dr jalan utama..pelayanannya jg ramah..,strategi..dr jalan utama..pelayanannya jg ramah..,0.0,0
Lumayan rame.. semua mcd ampir sama aja rasanya,lumayan rame.. mcd ampir aja,0.0,0
Tempat makan bersama siapa saja. Tempat merayakan ulang tahun atau acara lainnya di sini,makan saja. merayakan ulang acara,0.0,0
"Sangat sangat ramai untuk akhir pekan dan hari gajian, antrian panjang jadi harus bersabar. Ada banyak kursi yang tersedia.","ramai pekan gajian, antrian bersabar. kursi tersedia.",0.0,0
Tempat yang menyenangkan untuk berkumpul bersama teman-teman dan mengadakan acara. Ada drive melalui. Selamat makan selalu update. Bikin bocil punya taman bermain mini.,menyenangkan berkumpul teman-teman mengadakan acara. drive melalui. selamat makan update. bikin bocil taman bermain mini.,0.0,0
"Selalu ramai, ruangan dingin dan ada permainan anak-anak.","ramai, ruangan dingin permainan anak-anak.",0.0,0
Sangat menyukai tempat ini.,menyukai ini.,0.0,0
Tikum wat touring,tikum wat touring,0.0,0
"Selalu ramai, dan cukup nyaman.","ramai, nyaman.",0.0,0
Belum ada tempat wudhu bagi perempuan,wudhu perempuan,0.0,0
Rasanya enak dan pelayannya ramah,enak pelayannya ramah,0.0,0
Selalu ramai.,ramai.,0.0,0
"Tak pernah sepi, selalu ramai","sepi, ramai",0.0,0
Taman bermain anak cukup luas.,taman bermain anak luas.,0.0,0
"Enak, nyaman, ramai","enak, nyaman, ramai",0.0,0
"Ke sini dulu ya guys, yang lapar","ya guys, lapar",0.0,0
"Blum mencicipinya, baru saja lewat. 😄 …","blum mencicipinya, lewat. 😄 …",0.0,0
"selalu ramai, bagus","ramai, bagus",0.0,0
Kebersihan masih kurang,kebersihan,0.0,0
Standar Macd,standar macd,0.0,0
Agak berantakan karena selalu ramai,berantakan ramai,0.0,0
Malam hari yang ramai,malam ramai,0.0,0
Akhir pekan penuh,pekan penuh,0.0,0
Selalu ramai setelah JLPT.,ramai jlpt.,0.0,0
Dimana lagi ini?,dimana ini?,0.0,0
Miliki tempat di luar :),miliki :),0.4588,1
Sama seperti McD lainnya,mcd,0.0,0
Selalu penuh dan ramai,penuh ramai,0.0,0
Tengah malam masih ruame bingitz,malam ruame bingitz,0.0,0
Bli Bu,bli bu,0.0,0
itu,,0.0,0
Tempatnya ramai,tempatnya ramai,0.0,0
Oke siiiip,oke siiiip,0.0,0
McD secara umum,mcd,0.0,0
Selalu ramai,ramai,0.0,0
Selalu ramai,ramai,0.0,0
sangat banyak,,0.0,0
Ikatan tmptnya,ikatan tmptnya,0.0,0
Saya suka coklat,suka coklat,0.0,0
stabil,stabil,0.0,0
Banyak,,0.0,0
Oke tunggu,oke tunggu,0.0,0
rameee banget...,rameee banget...,0.0,0
bisa makan di tempat,makan,0.0,0
Mantuuul,mantuuul,0.0,0
Bagua,bagua,0.0,0
Cantik,cantik,0.0,0
Sipp,sipp,0.0,0
DFS,dfs,0.0,0
Monyet manta,monyet manta,0.0,0
Asia,asia,0.0,0
OKE,oke,0.0,0
Banyak,,0.0,0
Banyak,,0.0,0
banyak,,0.0,0
ooooo,ooooo,0.0,0
luar biasa,,0.0,0
24 sudah,24,0.0,0
Istirahat teratur,istirahat teratur,0.0,0
Bukan,,0.0,0
Kerrrree,kerrrree,0.0,0
Yummmiee,yummmiee,0.0,0
"Untuk pengemasan Drive thru nya tolong di periksa lebih detail lagi, beberapa bulan yg lalu saya beli paket 5 ayam dapatnya cuma 4 dan hari ini beli 5 ayam dan mcspicy namun tidak mendapatkan saosnya. Dikarenakan saya Drive thru memakai motor jadi saya tidak bisa mengecek ulang item di tempat","pengemasan drive thru nya tolong periksa detail lagi, yg beli paket 5 ayam dapatnya 4 beli 5 ayam mcspicy saosnya. drive thru memakai motor mengecek ulang item",0.0,0
"Ga pernah sepi, dan karena rame terus jadi agak jorok tempatnya. Kalau kesini mending drive through ajah. Oiya satu lagi…. pelit banget sama sambel sachetnya yaaaa…. …","ga sepi, rame jorok tempatnya. kesini mending drive through ajah. oiya lagi…. pelit banget sambel sachetnya yaaaa…. …",0.0,0
Makanan kurang panas dan fresh...suasana ramai dan ramai Karyawan area makanan gercep dah... Supervisor ya harusnya murah senyum jangan tegang hehehee,makanan panas fresh...suasana ramai ramai karyawan area makanan gercep dah... supervisor ya murah senyum tegang hehehee,0.0,0
- pemesanan bisa via monitor kiosk tapi hanya ada 2 unit sehingga orang-orang harus antri panjang saat jam makan siang. harusnya sih bisa mencontoh resto lain yang bisa pesan dan bayar dari hp pake scan qr code …,- pemesanan via monitor kiosk 2 unit orang-orang antri jam makan siang. sih mencontoh resto pesan bayar hp pake scan qr code …,0.0,0
Ya semua udah tau bgmn mcd ya Cm reminder utk seluruh pegawai. Kalau drive thru. Pesanan pelanggan di cek kembali. …,ya udah tau bgmn mcd ya cm reminder utk pegawai. drive thru. pesanan pelanggan cek kembali. …,0.0,0
Overall OK hanya fasilitas parkir yg perlu di atur lbh baik agr tdk menimbulkan kemacetan bahkan pelayanan drive thru juga perlu ditingkatkan agar antrian tdk panjang.,overall ok fasilitas parkir yg atur lbh agr tdk menimbulkan kemacetan pelayanan drive thru ditingkatkan antrian tdk panjang.,0.296,1
"Tempat lumayan luas tetapi porsi tempat duduk sepertinya lebih banyak yg outdoor dibanding yg indoor, saat siang sulit mencari tempat duduk indoor karena penuh. …","lumayan luas porsi duduk yg outdoor dibanding yg indoor, siang sulit mencari duduk indoor penuh. …",0.0,0
"Tempat nya cukup strategis, kalo laper nunggu lampu merah lama bgt bisa melipir dulu kesini.. Tapi rame dan banyak bgt abak abg nongkrong! Jadi agak noisy dan kotor..","nya strategis, kalo laper nunggu lampu merah bgt melipir kesini.. rame bgt abak abg nongkrong! noisy kotor..",-0.2481,0
"Sepanjang makan di MCD, makan disini doang yg kurang nyaman. Tempatnya yg selalu rame dan penuh. Tempat duduk yang terbatas. Dan minimnya pegawai yg cekatan ketika org pergi ga langsung diberesin. Semoga bisa ditingkatkan lagi","makan mcd, makan doang yg nyaman. tempatnya yg rame penuh. duduk terbatas. minimnya pegawai yg cekatan org pergi ga langsung diberesin. semoga ditingkatkan",0.0,0
saya pesan paket yg dari aplikasi McD nya. saya pilih paket yg besar tapi yg Dateng ukurannya kecil bgt. makin lama yg di duren sawit ayam makin kecil ga kaya dulu atau McD yg lain nya.,pesan paket yg aplikasi mcd nya. pilih paket yg yg dateng ukurannya bgt. yg duren sawit ayam ga kaya mcd yg nya.,0.0,0
"Mungkin ini bangunan lama ya jadi kesan petama kali adalah kusam. Fasilitasnya standar Mcd, gak ada yang istimewa. Pelayanannya agak lelet ketika saya berbelanja, mungkin karena kewalahan (restoran ramai pada saat itu). …","bangunan ya kesan petama kali kusam. fasilitasnya standar mcd, gak istimewa. pelayanannya lelet berbelanja, kewalahan (restoran ramai itu). …",0.0,0
Resto cepat saji menyajikan burger dan ayam goreng yang berlokasi di terusan casablanca perempatan raden inten. Resto ini selalu ramai pengunjungnya. Lalu lintas ke lokasi juga selalu padat. Parkiran agak kurang luas sehingga terkadang …,resto cepat saji menyajikan burger ayam goreng berlokasi terusan casablanca perempatan raden inten. resto ramai pengunjungnya. lintas lokasi padat. parkiran luas terkadang …,0.0,0
"Ini sebenernya gue cuman iseng iseng aja ngasih review, karena intinya gua ini lagi cari cari poin tambahan buat Local Guide Google Maps. Kalo bisa lebih dari dua ratus karakter kan lumayan tuhh dapet poinnya duapuluh. …","sebenernya gue cuman iseng iseng aja ngasih review, intinya gua cari cari poin tambahan local guide google maps. kalo ratus karakter lumayan tuhh dapet poinnya duapuluh. …",0.0,0
Pelayannya ramah ramah... Kritik saya ayam gorengnya kurang pas matangnya. Pas saya belah masih ada tepung yang masih basah dan kurang crispy. Tapi rasanya tetap enak jadi semuanya habis saya makan. Hehehehe,pelayannya ramah ramah... kritik ayam gorengnya pas matangnya. pas belah tepung basah crispy. enak habis makan. hehehehe,0.0,0
"Lokasi ini ga begitu recommended kalau buat ketemuan sama temen karena kalau dari arah Buaran, harus muter balik yang di simpang siurnya itu penuh sama antrian kendaraan dari segala arah. …","lokasi ga recommended ketemuan temen arah buaran, muter simpang siurnya penuh antrian kendaraan arah. …",0.2023,1
"Deket rumah gue, sering kesini jg karena tempatnya asik buat ngobrol bareng tmn. Tp kadang mles pesen mcd dsini klo lewat ojol. Dikasih saus nya dikit bgt. Malah pernah gak dikasih saus sama sekali. Mau komplain jg buang2 pulsa. Bintang 3 aja deh ya","deket rumah gue, kesini jg tempatnya asik ngobrol bareng tmn. tp kadang mles pesen mcd dsini klo ojol. dikasih saus nya dikit bgt. gak dikasih saus sekali. komplain jg buang2 pulsa. bintang 3 aja deh ya",0.0,0
Ribet masuknya.. harus isi data.. 😁😀 sampai di minta nik juga kaya dukcapil.. 😁 i know its on pendemic situatuion.. tapi cari cara lah supaya costumer gak ribet. Bikin bilik disindektasi lah. Atau sistem lain lah.. 😊👍🏻👍🏻👍🏻 masa gak bisa... 😊😊😊👍🏻 …,ribet masuknya.. isi data.. 😁😀 nik kaya dukcapil.. 😁 i know its on pendemic situatuion.. cari costumer gak ribet. bikin bilik disindektasi lah. sistem lah.. 😊👍🏻👍🏻👍🏻 gak bisa... 😊😊😊👍🏻 …,0.0,0
Kurang bagus pelayanan nya customer di berikan nomor untuk diantar makanannya ke meja namun tidak di antar2 sehingga harus menunggu lama dan akhirnya customer harus mengambilnya sendiri kembali di tempat antrian loket pengambilan pesanan makanan. Kalau teknologi cara pemesanan sudah cukup modern,bagus pelayanan nya customer nomor diantar makanannya meja antar2 menunggu customer mengambilnya antrian loket pengambilan pesanan makanan. teknologi pemesanan modern,0.0,0
"saking ramenya pengunjung, orderan take away gw ga di kasih saos sama straw coba!!! sedikit kecewa sih yah, take away juga kan tetep antri, masa uda antri lama trus di gituin sih??! sayang banget kan","saking ramenya pengunjung, orderan take away gw ga kasih saos straw coba!!! kecewa sih yah, take away tetep antri, uda antri trus gituin sih??! sayang banget",0.0,0
"Untuk yg numpang WiFi mungkin oke, tuk yg bawa keluarga plus anak kecil kurang nyaman, keluar parkir ga ada yg markirin padahal pas banget perempatan besar.","yg numpang wifi oke, tuk yg bawa keluarga plus anak nyaman, parkir ga yg markirin pas banget perempatan besar.",0.0,0
"Terletak di perempatan jalan yang padat, strategis namun kadang menyulitkan ketika hendak keluar. Tempat ini selalu ramai, junk food masih dicintai di Indonesia 😁😁 Pelayanan drive through- nya sejauh ini oke... …","terletak perempatan jalan padat, strategis kadang menyulitkan keluar. ramai, junk food dicintai indonesia 😁😁 pelayanan drive through- nya oke... …",0.0,0
"Tempatnya yang sangat strategis, membuat tempat ini tidak pernah sepi, pegawai yang banyak dan good looking, membuat tempat ini cozy untuk makan. Walau banyak pesaing di sekitar seperti burgerking, wendy's, KFC dan lain-lain, Mc'D selalu …","tempatnya strategis, sepi, pegawai good looking, cozy makan. pesaing burgerking, wendy's, kfc lain-lain, mc'd …",0.4404,1
tempatnya bagus.. tp kurang puas di tempat untuk wudlu.. ada baiknya di kamar mandi ada keran air untuk wudlu.. krn wudlu di luar dekat mushola terlalu terbuka untuk wanita,tempatnya bagus.. tp puas wudlu.. baiknya kamar mandi keran air wudlu.. krn wudlu mushola terbuka wanita,0.0,0
Rame bngt..kebanyakan cuma anak2 abege numpang nongkrong..,rame bngt..kebanyakan anak2 abege numpang nongkrong..,0.0,0
"MCDonald's 24 jam di jalan arteri perempatan besar Kanal Banjir Timur, Jakarta Timur. Tempatnya selalu saja penuh dan ramai, sehingga pelayanan staff nya agak kurang …","mcdonald's 24 jam jalan arteri perempatan kanal banjir timur, jakarta timur. tempatnya penuh ramai, pelayanan staff nya …",0.0,0
"Ramai sangat, sulit mencari tempat duduk apalagi kalau malam","ramai sangat, sulit mencari duduk malam",0.0,0
"Sering bgt es krim nya gak ada, alesan lagi dibuatlah. Masa tiap mau beli eskrim, lg dbuat mulu. Aneh!","bgt es krim nya gak ada, alesan dibuatlah. beli eskrim, lg dbuat mulu. aneh!",0.0,0
"Staff nya sebagian ada yg rese. Sekali kesana, pesenan aku di lewatin 2 org.. Kedua kesana, cekcok masalah payment. Mngkin pas lg rame.","staff nya yg rese. kesana, pesenan lewatin 2 org.. kesana, cekcok payment. mngkin pas lg rame.",0.0,0
"Enak karna ya fast food di McD harganya ya standar lah buat berbagai kalangan. Kurangnya, McD duren sawit ini terlalu strategis tempatnya, jadi jalanan didepannya selalu macet , terus juga rame terus jadi terkadang harus nunggu beberapaa menit biar dapet tempat karna kebanyakan orang yang mesen dikit terus nongkrongnya lama","enak karna ya fast food mcd harganya ya standar kalangan. kurangnya, mcd duren sawit strategis tempatnya, jalanan didepannya macet , rame terkadang nunggu beberapaa menit biar dapet karna kebanyakan orang mesen dikit nongkrongnya",0.0,0
Drive thru disini ayamnya kecil-kecil. Pernah pesan paket panas 1. Yang dikasih sayap 🤣 …,drive thru ayamnya kecil-kecil. pesan paket panas 1. dikasih sayap 🤣 …,0.0,0
"Had to queue for 20+ min and keep reminding them to serve my food. Large parking area and has many table and seat, but it's always full house every Sat night. Protip: ask you friend to find and seat on thr table while you queuing for food.","had to queue for 20+ min and keep reminding them to serve my food. large parking area and has many table and seat, but it's always full house every sat night. protip: ask you friend to find and seat on thr table while you queuing for food.",0.6486,1
"Rame pengunjung sampai susah cari tempat duduk, sayang kursi di luar di teras tidak ada kanopi,jadi klo ujan yah basah","rame pengunjung susah cari duduk, sayang kursi teras kanopi,jadi klo ujan yah basah",0.0,0
Tempat'y lumayan nyaman n strategis. Namun playanan kurang n harga'y sdikit Tdk sesuai dgn yg ad dimenu n iklan2,tempat'y lumayan nyaman n strategis. playanan n harga'y sdikit tdk sesuai dgn yg ad dimenu n iklan2,0.0,0
"Sangat nyaman, pelayanan yg ramah. Pioihan menu nya banyak. Nyaman untuk bawa anak","nyaman, pelayanan yg ramah. pioihan menu nya banyak. nyaman bawa anak",0.0,0
"Dekat dri rumah.. Kira2 30 menit bisa tiba di mcd.. Terkadang setelah antar anak sekolah singgah dulu di mcd, utk cari inspirasi pekerjaan. Karena ada McKafe-nya dan ada wifi..","dri rumah.. kira2 30 menit mcd.. terkadang anak sekolah singgah mcd, utk cari inspirasi pekerjaan. mckafe-nya wifi..",0.0,0
"Lokasi strategis, namun tempatnya tdk terlalu luas untuk mcd yg banyak dikunjungi dan rame trs, pelayanan dan kebersihan sama dgn mcd lain.","lokasi strategis, tempatnya tdk luas mcd yg dikunjungi rame trs, pelayanan kebersihan dgn mcd lain.",0.0,0
"Crowd place and paid attention for publicly, it has a outside table and usually occupies during evening. Wifi free here, car parking limited area, motto bike parking available and drive through also here available.","crowd place and paid attention for publicly, it has a outside table and usually occupies during evening. wifi free here, car parking limited area, motto bike parking available and drive through also here available.",0.34,1
Kecewa.. Mcd kertas makan aja berbayar saos dijatahin.. Apa apa semua berbayar sekarang di mcd didutin.. Saingannya kertas makan daridulu ga berbayar minta saos lagi pasti dikasih.. Uda puluhan tahun makan di mcd tp sekarang sy kecewa ga bakal mau balik lagi,kecewa.. mcd kertas makan aja berbayar saos dijatahin.. berbayar mcd didutin.. saingannya kertas makan daridulu ga berbayar saos dikasih.. uda puluhan makan mcd tp sy kecewa ga,0.0,0
"Mcd nya kemaren lagi berantakan sekali, aernya mati, cuci tgn pake aqua , jadi jemberr, meja didalem jadi sedikit sekarang, udah gitu bnyk anak2 muda cuma mkn dikit seharian disitu, ga se asik dulu lah","mcd nya kemaren berantakan sekali, aernya mati, cuci tgn pake aqua , jemberr, meja didalem sekarang, udah gitu bnyk anak2 muda mkn dikit seharian disitu, ga asik",0.0,0
Kecewa sama pelayanannya beli paket panas spesial minta ayamnya paha atas atau dada dikasihnya sayap,kecewa pelayanannya beli paket panas spesial ayamnya paha dada dikasihnya sayap,0.0,0
Mc donald buaran restoran cepat saji berada di lokasi strategis perempatan lampu merah buaran jakatta timur. Ada di sebelah burgenr king. Pengujung selalu ramai setiap harinya,mc donald buaran restoran cepat saji lokasi strategis perempatan lampu merah buaran jakatta timur. sebelah burgenr king. pengujung ramai harinya,0.0,0
"Parkirnya pas2an. Pesan makanannya sudah bisa dilakukan dengan mandiri, walaupun masih banyak yg blm familiar","parkirnya pas2an. pesan makanannya mandiri, yg blm familiar",0.0,0
"It's okay to have fastfood here, such like fried chicken and rice, burger, and sundae ice cream. Location is quite good with lots sapce of parking area for cars and motor cycle. It is usually crowded here in the weekend so you have to wait in a long queuing line 😊 …","it's okay to have fastfood here, such like fried chicken and rice, burger, and sundae ice cream. location is quite good with lots sapce of parking area for cars and motor cycle. it is usually crowded here in the weekend so you have to wait in a long queuing line 😊 …",0.7645,1
Asik sih... tmpat nongkrongnya tapi ga ada kopi gratis buat ojol 😆😅😄😃 …,asik sih... tmpat nongkrongnya ga kopi gratis ojol 😆😅😄😃 …,0.0516,1
"Tempatnya luas. Banyak mejanya. Prokes juga ketat, walaupun dekat dengan RSDC Wisma Atlet","tempatnya luas. mejanya. prokes ketat, rsdc wisma atlet",0.0,0
"Fasilitas umum seperti mushalla nya kurang diperhatiin size nya oleh pemilik, karena kecil banget","fasilitas mushalla nya diperhatiin size nya pemilik, banget",0.0,0
Kalo drive tru disini pasti selalu ada yg kurang pesanan. Harus lbh teliti dan cek dsini,kalo drive tru yg pesanan. lbh teliti cek dsini,0.0,0
Pintu masuk tidak ada ramp untuk pengguna kursi roda,pintu masuk ramp pengguna kursi roda,0.0,0
"Mc Donald di perempatan jalan kol sugiono tempatnya strategis, klo perut terasa lapar tinggal belok dan parkirnyapun terlihat rapi jadi memberikan kesan nyaman.","mc donald perempatan jalan kol sugiono tempatnya strategis, klo perut lapar tinggal belok parkirnyapun rapi kesan nyaman.",0.0,0
Tempatnya shi lumayan lebar cmn sayang antrinya sangat melelahkan 2 jm..,tempatnya shi lumayan lebar cmn sayang antrinya melelahkan 2 jm..,0.0,0
Tempat nya kotor.. pegawai byk tp hanya satu org yg membersihkan' meja dan lantai,nya kotor.. pegawai byk tp org yg membersihkan' meja lantai,0.0,0
Tempatnya nyaman tidak kekurangan bangku walaupun di luar ruangan,tempatnya nyaman kekurangan bangku ruangan,0.0,0
Beli latte frape. cup nya mlembung kebawah. Alhasil gelasnya miring dan tumpah 😭 Harus lebih teliti lagi yaa kedepannya. semangaattt !! 💕 …,beli latte frape. cup nya mlembung kebawah. alhasil gelasnya miring tumpah 😭 teliti yaa kedepannya. semangaattt !! 💕 …,0.0,0
"Oce,T4 nya strategis untuk akses kamana aja,lumayan buat istirahat / pertemuan","oce,t4 nya strategis akses kamana aja,lumayan istirahat / pertemuan",0.0,0
Salah satu yg saya suka adalah es krim cone nya yang enak rasa vanilla. Dan harganya relatif murah.,salah yg suka es krim cone nya enak vanilla. harganya relatif murah.,0.0,0
"Tempatnya sempit, Playground nya kecil, perosotannya ga nyaman utk meluncur, kecil bgt..","tempatnya sempit, playground nya kecil, perosotannya ga nyaman utk meluncur, bgt..",0.0,0
"Kangen McD dan ingin ngadem. Lokasi strategis, dan tempat parkir luas, karena kalau gak cukup bisa numpang di Giant sebelahnya...","kangen mcd ngadem. lokasi strategis, parkir luas, gak numpang giant sebelahnya...",0.0,0
Setelah renovasi tempat mskan berkurang dan jadi terlalu penuh saat makan siang,renovasi mskan berkurang penuh makan siang,0.0,0
Harusnya di batasi waktu untuk order di mesin pesanan minimal 3 menit/orang. Supaya ga buang waktu,batasi order mesin pesanan minimal 3 menit/orang. ga buang,0.0,0
"Full pengunjung,sampe g dpt bangku,kbnyakan yg cm minum dan numpang wifi doang","full pengunjung,sampe g dpt bangku,kbnyakan yg cm minum numpang wifi doang",0.0,0
Lokasi strategis. Terlalu ramai tapi. Meja2 jadi banyak yg berantakan,lokasi strategis. ramai tapi. meja2 yg berantakan,0.0,0
"Untuk rasa sama kaya McD pada umumnya, tempatnya juga enak tp lama bgt ngantrinya euy","kaya mcd umumnya, tempatnya enak tp bgt ngantrinya euy",0.0,0
"Pagi2 order d drive thru drnswt pegawainy ga ramah, ketus bgt melayani cust..","pagi2 order d drive thru drnswt pegawainy ga ramah, ketus bgt melayani cust..",0.0,0
